,SUBJECT,Subject,MEASURE,Measure,FREQUENCY,Frequency,TIME,Time,Unit Code,Unit,Reference Period Code,Reference Period,Value
41908,CP080000,CPI: 08 - Communication,IXOB,Index,M,Monthly,2018-01,Jan-2018,IDX,Index,2015_100,2015=100,86.92854
41909,CP080000,CPI: 08 - Communication,IXOB,Index,M,Monthly,2018-02,Feb-2018,IDX,Index,2015_100,2015=100,87.25456
41910,CP080000,CPI: 08 - Communication,IXOB,Index,M,Monthly,2018-03,Mar-2018,IDX,Index,2015_100,2015=100,87.22809
41911,CP080000,CPI: 08 - Communication,IXOB,Index,M,Monthly,2018-04,Apr-2018,IDX,Index,2015_100,2015=100,87.09591
41912,CP080000,CPI: 08 - Communication,IXOB,Index,M,Monthly,2018-05,May-2018,IDX,Index,2015_100,2015=100,86.98693
41913,CP080000,CPI: 08 - Communication,IXOB,Index,M,Monthly,2018-06,Jun-2018,IDX,Index,2015_100,2015=100,86.90094
41914,CP080000,CPI: 08 - Communication,IXOB,Index,M,Monthly,2018-07,Jul-2018,IDX,Index,2015_100,2015=100,86.96513
41915,CP080000,CPI: 08 - Communication,IXOB,Index,M,Monthly,2018-08,Aug-2018,IDX,Index,2015_100,2015=100,86.71616
41916,CP080000,CPI: 08 - Communication,IXOB,Index,M,Monthly,2018-09,Sep-2018,IDX,Index,2015_100,2015=100,86.62359
41917,CP080000,CPI: 08 - Communication,IXOB,Index,M,Monthly,2018-10,Oct-2018,IDX,Index,2015_100,2015=100,86.6012
41918,CP080000,CPI: 08 - Communication,IXOB,Index,M,Monthly,2018-11,Nov-2018,IDX,Index,2015_100,2015=100,86.53622
41919,CP080000,CPI: 08 - Communication,IXOB,Index,M,Monthly,2018-12,Dec-2018,IDX,Index,2015_100,2015=100,86.33134
41920,CP080000,CPI: 08 - Communication,IXOB,Index,M,Monthly,2019-01,Jan-2019,IDX,Index,2015_100,2015=100,86.40776
41921,CP080000,CPI: 08 - Communication,IXOB,Index,M,Monthly,2019-02,Feb-2019,IDX,Index,2015_100,2015=100,86.39256
41922,CP080000,CPI: 08 - Communication,IXOB,Index,M,Monthly,2019-03,Mar-2019,IDX,Index,2015_100,2015=100,86.3514
41923,CP080000,CPI: 08 - Communication,IXOB,Index,M,Monthly,2019-04,Apr-2019,IDX,Index,2015_100,2015=100,86.22013
41924,CP080000,CPI: 08 - Communication,IXOB,Index,M,Monthly,2019-05,May-2019,IDX,Index,2015_100,2015=100,86.24695
41925,CP080000,CPI: 08 - Communication,IXOB,Index,M,Monthly,2019-06,Jun-2019,IDX,Index,2015_100,2015=100,86.27554
41926,CP080000,CPI: 08 - Communication,IXOB,Index,M,Monthly,2019-07,Jul-2019,IDX,Index,2015_100,2015=100,86.31757
41927,CP080000,CPI: 08 - Communication,IXOB,Index,M,Monthly,2019-08,Aug-2019,IDX,Index,2015_100,2015=100,86.22723
41928,CP080000,CPI: 08 - Communication,IXOB,Index,M,Monthly,2019-09,Sep-2019,IDX,Index,2015_100,2015=100,85.75461
41929,CP080000,CPI: 08 - Communication,IXOB,Index,M,Monthly,2019-10,Oct-2019,IDX,Index,2015_100,2015=100,85.75751
41930,CP080000,CPI: 08 - Communication,IXOB,Index,M,Monthly,2019-11,Nov-2019,IDX,Index,2015_100,2015=100,85.74191
41931,CP080000,CPI: 08 - Communication,IXOB,Index,M,Monthly,2019-12,Dec-2019,IDX,Index,2015_100,2015=100,85.59711
41932,CP080000,CPI: 08 - Communication,IXOB,Index,M,Monthly,2020-01,Jan-2020,IDX,Index,2015_100,2015=100,85.08358
41933,CP080000,CPI: 08 - Communication,IXOB,Index,M,Monthly,2020-02,Feb-2020,IDX,Index,2015_100,2015=100,85.08264
41934,CP080000,CPI: 08 - Communication,IXOB,Index,M,Monthly,2020-03,Mar-2020,IDX,Index,2015_100,2015=100,85.06025
41935,CP080000,CPI: 08 - Communication,IXOB,Index,M,Monthly,2020-04,Apr-2020,IDX,Index,2015_100,2015=100,84.84814
41936,CP090000,CPI: 09 - Recreation and culture,IXOB,Index,M,Monthly,2015-01,Jan-2015,IDX,Index,2015_100,2015=100,98.71476
41937,CP090000,CPI: 09 - Recreation and culture,IXOB,Index,M,Monthly,2015-02,Feb-2015,IDX,Index,2015_100,2015=100,98.92013
41938,CP090000,CPI: 09 - Recreation and culture,IXOB,Index,M,Monthly,2015-03,Mar-2015,IDX,Index,2015_100,2015=100,100.1979
41939,CP090000,CPI: 09 - Recreation and culture,IXOB,Index,M,Monthly,2015-04,Apr-2015,IDX,Index,2015_100,2015=100,99.41341
41940,CP090000,CPI: 09 - Recreation and culture,IXOB,Index,M,Monthly,2015-05,May-2015,IDX,Index,2015_100,2015=100,99.46678
41941,CP090000,CPI: 09 - Recreation and culture,IXOB,Index,M,Monthly,2015-06,Jun-2015,IDX,Index,2015_100,2015=100,99.98444
41942,CP090000,CPI: 09 - Recreation and culture,IXOB,Index,M,Monthly,2015-07,Jul-2015,IDX,Index,2015_100,2015=100,101.2674
41943,CP090000,CPI: 09 - Recreation and culture,IXOB,Index,M,Monthly,2015-08,Aug-2015,IDX,Index,2015_100,2015=100,100.0449
41944,CP090000,CPI: 09 - Recreation and culture,IXOB,Index,M,Monthly,2015-09,Sep-2015,IDX,Index,2015_100,2015=100,99.88693
41945,CP090000,CPI: 09 - Recreation and culture,IXOB,Index,M,Monthly,2015-10,Oct-2015,IDX,Index,2015_100,2015=100,100.2211
41946,CP090000,CPI: 09 - Recreation and culture,IXOB,Index,M,Monthly,2015-11,Nov-2015,IDX,Index,2015_100,2015=100,100.2521
41947,CP090000,CPI: 09 - Recreation and culture,IXOB,Index,M,Monthly,2015-12,Dec-2015,IDX,Index,2015_100,2015=100,101.63
41948,CP090000,CPI: 09 - Recreation and culture,IXOB,Index,M,Monthly,2016-01,Jan-2016,IDX,Index,2015_100,2015=100,100.9704
41949,CP090000,CPI: 09 - Recreation and culture,IXOB,Index,M,Monthly,2016-02,Feb-2016,IDX,Index,2015_100,2015=100,101.3828
41950,CP090000,CPI: 09 - Recreation and culture,IXOB,Index,M,Monthly,2016-03,Mar-2016,IDX,Index,2015_100,2015=100,102.9586
41951,CP090000,CPI: 09 - Recreation and culture,IXOB,Index,M,Monthly,2016-04,Apr-2016,IDX,Index,2015_100,2015=100,102.5265
41952,CP090000,CPI: 09 - Recreation and culture,IXOB,Index,M,Monthly,2016-05,May-2016,IDX,Index,2015_100,2015=100,102.6729
41953,CP090000,CPI: 09 - Recreation and culture,IXOB,Index,M,Monthly,2016-06,Jun-2016,IDX,Index,2015_100,2015=100,103.2526
41954,CP090000,CPI: 09 - Recreation and culture,IXOB,Index,M,Monthly,2016-07,Jul-2016,IDX,Index,2015_100,2015=100,104.5358
41955,CP090000,CPI: 09 - Recreation and culture,IXOB,Index,M,Monthly,2016-08,Aug-2016,IDX,Index,2015_100,2015=100,103.2622
41956,CP090000,CPI: 09 - Recreation and culture,IXOB,Index,M,Monthly,2016-09,Sep-2016,IDX,Index,2015_100,2015=100,103.2448
41957,CP090000,CPI: 09 - Recreation and culture,IXOB,Index,M,Monthly,2016-10,Oct-2016,IDX,Index,2015_100,2015=100,103.2435
41958,CP090000,CPI: 09 - Recreation and culture,IXOB,Index,M,Monthly,2016-11,Nov-2016,IDX,Index,2015_100,2015=100,103.8514
41959,CP090000,CPI: 09 - Recreation and culture,IXOB,Index,M,Monthly,2016-12,Dec-2016,IDX,Index,2015_100,2015=100,105.2208
41960,CP090000,CPI: 09 - Recreation and culture,IXOB,Index,M,Monthly,2017-01,Jan-2017,IDX,Index,2015_100,2015=100,104.7624
41961,CP090000,CPI: 09 - Recreation and culture,IXOB,Index,M,Monthly,2017-02,Feb-2017,IDX,Index,2015_100,2015=100,105.7007
41962,CP090000,CPI: 09 - Recreation and culture,IXOB,Index,M,Monthly,2017-03,Mar-2017,IDX,Index,2015_100,2015=100,106.9651
41963,CP090000,CPI: 09 - Recreation and culture,IXOB,Index,M,Monthly,2017-04,Apr-2017,IDX,Index,2015_100,2015=100,107.9404
41964,CP090000,CPI: 09 - Recreation and culture,IXOB,Index,M,Monthly,2017-05,May-2017,IDX,Index,2015_100,2015=100,106.7931
41965,CP090000,CPI: 09 - Recreation and culture,IXOB,Index,M,Monthly,2017-06,Jun-2017,IDX,Index,2015_100,2015=100,107.2303
41966,CP090000,CPI: 09 - Recreation and culture,IXOB,Index,M,Monthly,2017-07,Jul-2017,IDX,Index,2015_100,2015=100,108.8811
41967,CP090000,CPI: 09 - Recreation and culture,IXOB,Index,M,Monthly,2017-08,Aug-2017,IDX,Index,2015_100,2015=100,107.4877
41968,CP090000,CPI: 09 - Recreation and culture,IXOB,Index,M,Monthly,2017-09,Sep-2017,IDX,Index,2015_100,2015=100,107.3128
41969,CP090000,CPI: 09 - Recreation and culture,IXOB,Index,M,Monthly,2017-10,Oct-2017,IDX,Index,2015_100,2015=100,107.9527
41970,CP090000,CPI: 09 - Recreation and culture,IXOB,Index,M,Monthly,2017-11,Nov-2017,IDX,Index,2015_100,2015=100,108.6175
41971,CP090000,CPI: 09 - Recreation and culture,IXOB,Index,M,Monthly,2017-12,Dec-2017,IDX,Index,2015_100,2015=100,109.6891
41972,CP090000,CPI: 09 - Recreation and culture,IXOB,Index,M,Monthly,2018-01,Jan-2018,IDX,Index,2015_100,2015=100,108.6515
41973,CP090000,CPI: 09 - Recreation and culture,IXOB,Index,M,Monthly,2018-02,Feb-2018,IDX,Index,2015_100,2015=100,109.3753
41974,CP090000,CPI: 09 - Recreation and culture,IXOB,Index,M,Monthly,2018-03,Mar-2018,IDX,Index,2015_100,2015=100,111.0795
41975,CP090000,CPI: 09 - Recreation and culture,IXOB,Index,M,Monthly,2018-04,Apr-2018,IDX,Index,2015_100,2015=100,109.7951
41976,CP090000,CPI: 09 - Recreation and culture,IXOB,Index,M,Monthly,2018-05,May-2018,IDX,Index,2015_100,2015=100,110.1347
41977,CP090000,CPI: 09 - Recreation and culture,IXOB,Index,M,Monthly,2018-06,Jun-2018,IDX,Index,2015_100,2015=100,110.6865
41978,CP090000,CPI: 09 - Recreation and culture,IXOB,Index,M,Monthly,2018-07,Jul-2018,IDX,Index,2015_100,2015=100,111.7307
41979,CP090000,CPI: 09 - Recreation and culture,IXOB,Index,M,Monthly,2018-08,Aug-2018,IDX,Index,2015_100,2015=100,111.1165
41980,CP090000,CPI: 09 - Recreation and culture,IXOB,Index,M,Monthly,2018-09,Sep-2018,IDX,Index,2015_100,2015=100,111.1344
41981,CP090000,CPI: 09 - Recreation and culture,IXOB,Index,M,Monthly,2018-10,Oct-2018,IDX,Index,2015_100,2015=100,111.6029
41982,CP090000,CPI: 09 - Recreation and culture,IXOB,Index,M,Monthly,2018-11,Nov-2018,IDX,Index,2015_100,2015=100,111.6812
41983,CP090000,CPI: 09 - Recreation and culture,IXOB,Index,M,Monthly,2018-12,Dec-2018,IDX,Index,2015_100,2015=100,112.8712
41984,CP090000,CPI: 09 - Recreation and culture,IXOB,Index,M,Monthly,2019-01,Jan-2019,IDX,Index,2015_100,2015=100,112.0145
41985,CP090000,CPI: 09 - Recreation and culture,IXOB,Index,M,Monthly,2019-02,Feb-2019,IDX,Index,2015_100,2015=100,112.407
41986,CP090000,CPI: 09 - Recreation and culture,IXOB,Index,M,Monthly,2019-03,Mar-2019,IDX,Index,2015_100,2015=100,113.0173
41987,CP090000,CPI: 09 - Recreation and culture,IXOB,Index,M,Monthly,2019-04,Apr-2019,IDX,Index,2015_100,2015=100,114.0603
41988,CP090000,CPI: 09 - Recreation and culture,IXOB,Index,M,Monthly,2019-05,May-2019,IDX,Index,2015_100,2015=100,112.9754
41989,CP090000,CPI: 09 - Recreation and culture,IXOB,Index,M,Monthly,2019-06,Jun-2019,IDX,Index,2015_100,2015=100,113.3857
41990,CP090000,CPI: 09 - Recreation and culture,IXOB,Index,M,Monthly,2019-07,Jul-2019,IDX,Index,2015_100,2015=100,114.133
41991,CP090000,CPI: 09 - Recreation and culture,IXOB,Index,M,Monthly,2019-08,Aug-2019,IDX,Index,2015_100,2015=100,113.6155
41992,CP090000,CPI: 09 - Recreation and culture,IXOB,Index,M,Monthly,2019-09,Sep-2019,IDX,Index,2015_100,2015=100,113.6041
41993,CP090000,CPI: 09 - Recreation and culture,IXOB,Index,M,Monthly,2019-10,Oct-2019,IDX,Index,2015_100,2015=100,114.177
41994,CP090000,CPI: 09 - Recreation and culture,IXOB,Index,M,Monthly,2019-11,Nov-2019,IDX,Index,2015_100,2015=100,114.212
41995,CP090000,CPI: 09 - Recreation and culture,IXOB,Index,M,Monthly,2019-12,Dec-2019,IDX,Index,2015_100,2015=100,115.1295
41996,CP090000,CPI: 09 - Recreation and culture,IXOB,Index,M,Monthly,2020-01,Jan-2020,IDX,Index,2015_100,2015=100,114.3968
41997,CP090000,CPI: 09 - Recreation and culture,IXOB,Index,M,Monthly,2020-02,Feb-2020,IDX,Index,2015_100,2015=100,114.801
41998,CP090000,CPI: 09 - Recreation and culture,IXOB,Index,M,Monthly,2020-03,Mar-2020,IDX,Index,2015_100,2015=100,114.8559
41999,CP090000,CPI: 09 - Recreation and culture,IXOB,Index,M,Monthly,2020-04,Apr-2020,IDX,Index,2015_100,2015=100,114.6668
42000,CP100000,CPI: 10 - Education,IXOB,Index,M,Monthly,2015-01,Jan-2015,IDX,Index,2015_100,2015=100,98.35198
42001,CP100000,CPI: 10 - Education,IXOB,Index,M,Monthly,2015-02,Feb-2015,IDX,Index,2015_100,2015=100,98.70703
42002,CP100000,CPI: 10 - Education,IXOB,Index,M,Monthly,2015-03,Mar-2015,IDX,Index,2015_100,2015=100,98.76015
42003,CP100000,CPI: 10 - Education,IXOB,Index,M,Monthly,2015-04,Apr-2015,IDX,Index,2015_100,2015=100,98.78334
42004,CP100000,CPI: 10 - Education,IXOB,Index,M,Monthly,2015-05,May-2015,IDX,Index,2015_100,2015=100,98.83402
42005,CP100000,CPI: 10 - Education,IXOB,Index,M,Monthly,2015-06,Jun-2015,IDX,Index,2015_100,2015=100,98.9108
42006,CP100000,CPI: 10 - Education,IXOB,Index,M,Monthly,2015-07,Jul-2015,IDX,Index,2015_100,2015=100,99.04517
42007,CP100000,CPI: 10 - Education,IXOB,Index,M,Monthly,2015-08,Aug-2015,IDX,Index,2015_100,2015=100,100.0627
42008,CP100000,CPI: 10 - Education,IXOB,Index,M,Monthly,2015-09,Sep-2015,IDX,Index,2015_100,2015=100,102.1275
42009,CP100000,CPI: 10 - Education,IXOB,Index,M,Monthly,2015-10,Oct-2015,IDX,Index,2015_100,2015=100,102.1378
42010,CP100000,CPI: 10 - Education,IXOB,Index,M,Monthly,2015-11,Nov-2015,IDX,Index,2015_100,2015=100,102.1379
42011,CP100000,CPI: 10 - Education,IXOB,Index,M,Monthly,2015-12,Dec-2015,IDX,Index,2015_100,2015=100,102.1416
42012,CP100000,CPI: 10 - Education,IXOB,Index,M,Monthly,2016-01,Jan-2016,IDX,Index,2015_100,2015=100,102.6037
42013,CP100000,CPI: 10 - Education,IXOB,Index,M,Monthly,2016-02,Feb-2016,IDX,Index,2015_100,2015=100,102.8253
42014,CP100000,CPI: 10 - Education,IXOB,Index,M,Monthly,2016-03,Mar-2016,IDX,Index,2015_100,2015=100,102.8365
42015,CP100000,CPI: 10 - Education,IXOB,Index,M,Monthly,2016-04,Apr-2016,IDX,Index,2015_100,2015=100,102.854
42016,CP100000,CPI: 10 - Education,IXOB,Index,M,Monthly,2016-05,May-2016,IDX,Index,2015_100,2015=100,102.9038
42017,CP100000,CPI: 10 - Education,IXOB,Index,M,Monthly,2016-06,Jun-2016,IDX,Index,2015_100,2015=100,103.007
42018,CP100000,CPI: 10 - Education,IXOB,Index,M,Monthly,2016-07,Jul-2016,IDX,Index,2015_100,2015=100,103.1805
42019,CP100000,CPI: 10 - Education,IXOB,Index,M,Monthly,2016-08,Aug-2016,IDX,Index,2015_100,2015=100,104.1295
42020,CP100000,CPI: 10 - Education,IXOB,Index,M,Monthly,2016-09,Sep-2016,IDX,Index,2015_100,2015=100,106.4884
42021,CP100000,CPI: 10 - Education,IXOB,Index,M,Monthly,2016-10,Oct-2016,IDX,Index,2015_100,2015=100,106.4913
42022,CP100000,CPI: 10 - Education,IXOB,Index,M,Monthly,2016-11,Nov-2016,IDX,Index,2015_100,2015=100,106.4913
42023,CP100000,CPI: 10 - Education,IXOB,Index,M,Monthly,2016-12,Dec-2016,IDX,Index,2015_100,2015=100,106.4913
42024,CP100000,CPI: 10 - Education,IXOB,Index,M,Monthly,2017-01,Jan-2017,IDX,Index,2015_100,2015=100,107.0085
42025,CP100000,CPI: 10 - Education,IXOB,Index,M,Monthly,2017-02,Feb-2017,IDX,Index,2015_100,2015=100,107.3538
42026,CP100000,CPI: 10 - Education,IXOB,Index,M,Monthly,2017-03,Mar-2017,IDX,Index,2015_100,2015=100,107.3668
42027,CP100000,CPI: 10 - Education,IXOB,Index,M,Monthly,2017-04,Apr-2017,IDX,Index,2015_100,2015=100,107.3769
42028,CP100000,CPI: 10 - Education,IXOB,Index,M,Monthly,2017-05,May-2017,IDX,Index,2015_100,2015=100,107.4346
42029,CP100000,CPI: 10 - Education,IXOB,Index,M,Monthly,2017-06,Jun-2017,IDX,Index,2015_100,2015=100,107.5062
42030,CP100000,CPI: 10 - Education,IXOB,Index,M,Monthly,2017-07,Jul-2017,IDX,Index,2015_100,2015=100,107.6378
42031,CP100000,CPI: 10 - Education,IXOB,Index,M,Monthly,2017-08,Aug-2017,IDX,Index,2015_100,2015=100,108.9484
42032,CP100000,CPI: 10 - Education,IXOB,Index,M,Monthly,2017-09,Sep-2017,IDX,Index,2015_100,2015=100,111.5295
42033,CP100000,CPI: 10 - Education,IXOB,Index,M,Monthly,2017-10,Oct-2017,IDX,Index,2015_100,2015=100,111.5357
42034,CP100000,CPI: 10 - Education,IXOB,Index,M,Monthly,2017-11,Nov-2017,IDX,Index,2015_100,2015=100,111.5357
42035,CP100000,CPI: 10 - Education,IXOB,Index,M,Monthly,2017-12,Dec-2017,IDX,Index,2015_100,2015=100,111.5357
42036,CP100000,CPI: 10 - Education,IXOB,Index,M,Monthly,2018-01,Jan-2018,IDX,Index,2015_100,2015=100,112.0313
42037,CP100000,CPI: 10 - Education,IXOB,Index,M,Monthly,2018-02,Feb-2018,IDX,Index,2015_100,2015=100,112.535
42038,CP100000,CPI: 10 - Education,IXOB,Index,M,Monthly,2018-03,Mar-2018,IDX,Index,2015_100,2015=100,112.5596
42039,CP100000,CPI: 10 - Education,IXOB,Index,M,Monthly,2018-04,Apr-2018,IDX,Index,2015_100,2015=100,112.5711
42040,CP100000,CPI: 10 - Education,IXOB,Index,M,Monthly,2018-05,May-2018,IDX,Index,2015_100,2015=100,112.6149
42041,CP100000,CPI: 10 - Education,IXOB,Index,M,Monthly,2018-06,Jun-2018,IDX,Index,2015_100,2015=100,112.6766
42042,CP100000,CPI: 10 - Education,IXOB,Index,M,Monthly,2018-07,Jul-2018,IDX,Index,2015_100,2015=100,112.7944
42043,CP100000,CPI: 10 - Education,IXOB,Index,M,Monthly,2018-08,Aug-2018,IDX,Index,2015_100,2015=100,114.4468
42044,CP100000,CPI: 10 - Education,IXOB,Index,M,Monthly,2018-09,Sep-2018,IDX,Index,2015_100,2015=100,116.7484
42045,CP100000,CPI: 10 - Education,IXOB,Index,M,Monthly,2018-10,Oct-2018,IDX,Index,2015_100,2015=100,116.7543
42046,CP100000,CPI: 10 - Education,IXOB,Index,M,Monthly,2018-11,Nov-2018,IDX,Index,2015_100,2015=100,116.7543
42047,CP100000,CPI: 10 - Education,IXOB,Index,M,Monthly,2018-12,Dec-2018,IDX,Index,2015_100,2015=100,116.7543
42048,CP100000,CPI: 10 - Education,IXOB,Index,M,Monthly,2019-01,Jan-2019,IDX,Index,2015_100,2015=100,117.2725
42049,CP100000,CPI: 10 - Education,IXOB,Index,M,Monthly,2019-02,Feb-2019,IDX,Index,2015_100,2015=100,117.996
42050,CP100000,CPI: 10 - Education,IXOB,Index,M,Monthly,2019-03,Mar-2019,IDX,Index,2015_100,2015=100,118.0163
42051,CP100000,CPI: 10 - Education,IXOB,Index,M,Monthly,2019-04,Apr-2019,IDX,Index,2015_100,2015=100,118.0308
42052,CP100000,CPI: 10 - Education,IXOB,Index,M,Monthly,2019-05,May-2019,IDX,Index,2015_100,2015=100,118.0994
42053,CP100000,CPI: 10 - Education,IXOB,Index,M,Monthly,2019-06,Jun-2019,IDX,Index,2015_100,2015=100,118.163
42054,CP100000,CPI: 10 - Education,IXOB,Index,M,Monthly,2019-07,Jul-2019,IDX,Index,2015_100,2015=100,118.3427
42055,CP100000,CPI: 10 - Education,IXOB,Index,M,Monthly,2019-08,Aug-2019,IDX,Index,2015_100,2015=100,119.786
42056,CP100000,CPI: 10 - Education,IXOB,Index,M,Monthly,2019-09,Sep-2019,IDX,Index,2015_100,2015=100,122.2762
42057,CP100000,CPI: 10 - Education,IXOB,Index,M,Monthly,2019-10,Oct-2019,IDX,Index,2015_100,2015=100,122.2805
42058,CP100000,CPI: 10 - Education,IXOB,Index,M,Monthly,2019-11,Nov-2019,IDX,Index,2015_100,2015=100,122.2805
42059,CP100000,CPI: 10 - Education,IXOB,Index,M,Monthly,2019-12,Dec-2019,IDX,Index,2015_100,2015=100,122.2805
42060,CP100000,CPI: 10 - Education,IXOB,Index,M,Monthly,2020-01,Jan-2020,IDX,Index,2015_100,2015=100,122.7836
42061,CP100000,CPI: 10 - Education,IXOB,Index,M,Monthly,2020-02,Feb-2020,IDX,Index,2015_100,2015=100,123.3688
42062,CP100000,CPI: 10 - Education,IXOB,Index,M,Monthly,2020-03,Mar-2020,IDX,Index,2015_100,2015=100,123.4267
42063,CP100000,CPI: 10 - Education,IXOB,Index,M,Monthly,2020-04,Apr-2020,IDX,Index,2015_100,2015=100,123.4267
42064,CP110000,CPI: 11 - Restaurants and hotels,IXOB,Index,M,Monthly,2015-01,Jan-2015,IDX,Index,2015_100,2015=100,98.3267
42065,CP110000,CPI: 11 - Restaurants and hotels,IXOB,Index,M,Monthly,2015-02,Feb-2015,IDX,Index,2015_100,2015=100,98.65668
42066,CP110000,CPI: 11 - Restaurants and hotels,IXOB,Index,M,Monthly,2015-03,Mar-2015,IDX,Index,2015_100,2015=100,98.9545
42067,CP110000,CPI: 11 - Restaurants and hotels,IXOB,Index,M,Monthly,2015-04,Apr-2015,IDX,Index,2015_100,2015=100,99.26257
42068,CP110000,CPI: 11 - Restaurants and hotels,IXOB,Index,M,Monthly,2015-05,May-2015,IDX,Index,2015_100,2015=100,99.51274
42069,CP110000,CPI: 11 - Restaurants and hotels,IXOB,Index,M,Monthly,2015-06,Jun-2015,IDX,Index,2015_100,2015=100,99.71023
42070,CP110000,CPI: 11 - Restaurants and hotels,IXOB,Index,M,Monthly,2015-07,Jul-2015,IDX,Index,2015_100,2015=100,100.0105
42071,CP110000,CPI: 11 - Restaurants and hotels,IXOB,Index,M,Monthly,2015-08,Aug-2015,IDX,Index,2015_100,2015=100,100.3372
42072,CP110000,CPI: 11 - Restaurants and hotels,IXOB,Index,M,Monthly,2015-09,Sep-2015,IDX,Index,2015_100,2015=100,100.7084
42073,CP110000,CPI: 11 - Restaurants and hotels,IXOB,Index,M,Monthly,2015-10,Oct-2015,IDX,Index,2015_100,2015=100,101.1376
42074,CP110000,CPI: 11 - Restaurants and hotels,IXOB,Index,M,Monthly,2015-11,Nov-2015,IDX,Index,2015_100,2015=100,101.5068
42075,CP110000,CPI: 11 - Restaurants and hotels,IXOB,Index,M,Monthly,2015-12,Dec-2015,IDX,Index,2015_100,2015=100,101.876
42076,CP110000,CPI: 11 - Restaurants and hotels,IXOB,Index,M,Monthly,2016-01,Jan-2016,IDX,Index,2015_100,2015=100,102.4046
42077,CP110000,CPI: 11 - Restaurants and hotels,IXOB,Index,M,Monthly,2016-02,Feb-2016,IDX,Index,2015_100,2015=100,102.8516
42078,CP110000,CPI: 11 - Restaurants and hotels,IXOB,Index,M,Monthly,2016-03,Mar-2016,IDX,Index,2015_100,2015=100,103.2423
42079,CP110000,CPI: 11 - Restaurants and hotels,IXOB,Index,M,Monthly,2016-04,Apr-2016,IDX,Index,2015_100,2015=100,103.7367
42080,CP110000,CPI: 11 - Restaurants and hotels,IXOB,Index,M,Monthly,2016-05,May-2016,IDX,Index,2015_100,2015=100,104.2415
42081,CP110000,CPI: 11 - Restaurants and hotels,IXOB,Index,M,Monthly,2016-06,Jun-2016,IDX,Index,2015_100,2015=100,104.4983
42082,CP110000,CPI: 11 - Restaurants and hotels,IXOB,Index,M,Monthly,2016-07,Jul-2016,IDX,Index,2015_100,2015=100,104.8955
42083,CP110000,CPI: 11 - Restaurants and hotels,IXOB,Index,M,Monthly,2016-08,Aug-2016,IDX,Index,2015_100,2015=100,104.8629
42084,CP110000,CPI: 11 - Restaurants and hotels,IXOB,Index,M,Monthly,2016-09,Sep-2016,IDX,Index,2015_100,2015=100,105.1864
42085,CP110000,CPI: 11 - Restaurants and hotels,IXOB,Index,M,Monthly,2016-10,Oct-2016,IDX,Index,2015_100,2015=100,105.5426
42086,CP110000,CPI: 11 - Restaurants and hotels,IXOB,Index,M,Monthly,2016-11,Nov-2016,IDX,Index,2015_100,2015=100,106.0267
42087,CP110000,CPI: 11 - Restaurants and hotels,IXOB,Index,M,Monthly,2016-12,Dec-2016,IDX,Index,2015_100,2015=100,106.7149
42088,CP110000,CPI: 11 - Restaurants and hotels,IXOB,Index,M,Monthly,2017-01,Jan-2017,IDX,Index,2015_100,2015=100,107.9279
42089,CP110000,CPI: 11 - Restaurants and hotels,IXOB,Index,M,Monthly,2017-02,Feb-2017,IDX,Index,2015_100,2015=100,108.6909
42090,CP110000,CPI: 11 - Restaurants and hotels,IXOB,Index,M,Monthly,2017-03,Mar-2017,IDX,Index,2015_100,2015=100,109.1513
42091,CP110000,CPI: 11 - Restaurants and hotels,IXOB,Index,M,Monthly,2017-04,Apr-2017,IDX,Index,2015_100,2015=100,109.7951
42092,CP110000,CPI: 11 - Restaurants and hotels,IXOB,Index,M,Monthly,2017-05,May-2017,IDX,Index,2015_100,2015=100,110.3688
