,SUBJECT,Subject,MEASURE,Measure,FREQUENCY,Frequency,TIME,Time,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value
44804,PIEAMI02,Economic activities - Domestic Producer prices - Mining and quarrying activities,GY,Percentage change on the same period of the previous year,M,Monthly,2018-02,Feb-2018,PC,Percentage,0,Units,,,9.291151
44805,PIEAMI02,Economic activities - Domestic Producer prices - Mining and quarrying activities,GY,Percentage change on the same period of the previous year,M,Monthly,2018-03,Mar-2018,PC,Percentage,0,Units,,,19.30782
44806,PIEAMI02,Economic activities - Domestic Producer prices - Mining and quarrying activities,GY,Percentage change on the same period of the previous year,M,Monthly,2018-04,Apr-2018,PC,Percentage,0,Units,,,22.28395
44807,PIEAMI02,Economic activities - Domestic Producer prices - Mining and quarrying activities,GY,Percentage change on the same period of the previous year,M,Monthly,2018-05,May-2018,PC,Percentage,0,Units,,,32.77196
44808,PIEAMI02,Economic activities - Domestic Producer prices - Mining and quarrying activities,GY,Percentage change on the same period of the previous year,M,Monthly,2018-06,Jun-2018,PC,Percentage,0,Units,,,51.40594
44809,PIEAMI02,Economic activities - Domestic Producer prices - Mining and quarrying activities,GY,Percentage change on the same period of the previous year,M,Monthly,2018-07,Jul-2018,PC,Percentage,0,Units,,,42.746320000000004
44810,PIEAMI02,Economic activities - Domestic Producer prices - Mining and quarrying activities,GY,Percentage change on the same period of the previous year,M,Monthly,2018-08,Aug-2018,PC,Percentage,0,Units,,,32.98055
44811,PIEAMI02,Economic activities - Domestic Producer prices - Mining and quarrying activities,GY,Percentage change on the same period of the previous year,M,Monthly,2018-09,Sep-2018,PC,Percentage,0,Units,,,35.326809999999995
44812,PIEAMI02,Economic activities - Domestic Producer prices - Mining and quarrying activities,GY,Percentage change on the same period of the previous year,M,Monthly,2018-10,Oct-2018,PC,Percentage,0,Units,,,31.829
44813,PIEAMI02,Economic activities - Domestic Producer prices - Mining and quarrying activities,GY,Percentage change on the same period of the previous year,M,Monthly,2018-11,Nov-2018,PC,Percentage,0,Units,,,16.22595
44814,PIEAMI02,Economic activities - Domestic Producer prices - Mining and quarrying activities,GY,Percentage change on the same period of the previous year,M,Monthly,2018-12,Dec-2018,PC,Percentage,0,Units,,,4.065326
44815,PIEAMI02,Economic activities - Domestic Producer prices - Mining and quarrying activities,GY,Percentage change on the same period of the previous year,M,Monthly,2019-01,Jan-2019,PC,Percentage,0,Units,,,-1.797394
44816,PIEAMI02,Economic activities - Domestic Producer prices - Mining and quarrying activities,GY,Percentage change on the same period of the previous year,M,Monthly,2019-02,Feb-2019,PC,Percentage,0,Units,,,3.15766
44817,PIEAMI02,Economic activities - Domestic Producer prices - Mining and quarrying activities,GY,Percentage change on the same period of the previous year,M,Monthly,2019-03,Mar-2019,PC,Percentage,0,Units,,,5.18767
44818,PIEAMI02,Economic activities - Domestic Producer prices - Mining and quarrying activities,GY,Percentage change on the same period of the previous year,M,Monthly,2019-04,Apr-2019,PC,Percentage,0,Units,,,7.374425
44819,PIEAMI02,Economic activities - Domestic Producer prices - Mining and quarrying activities,GY,Percentage change on the same period of the previous year,M,Monthly,2019-05,May-2019,PC,Percentage,0,Units,,,-4.098959
44820,PIEAMI02,Economic activities - Domestic Producer prices - Mining and quarrying activities,GY,Percentage change on the same period of the previous year,M,Monthly,2019-06,Jun-2019,PC,Percentage,0,Units,,,-11.61417
44821,PIEAMI02,Economic activities - Domestic Producer prices - Mining and quarrying activities,GY,Percentage change on the same period of the previous year,M,Monthly,2019-07,Jul-2019,PC,Percentage,0,Units,,,-10.012889999999999
44822,PIEAMI02,Economic activities - Domestic Producer prices - Mining and quarrying activities,GY,Percentage change on the same period of the previous year,M,Monthly,2019-08,Aug-2019,PC,Percentage,0,Units,,,-10.53701
44823,PIEAMI02,Economic activities - Domestic Producer prices - Mining and quarrying activities,GY,Percentage change on the same period of the previous year,M,Monthly,2019-09,Sep-2019,PC,Percentage,0,Units,,,-9.290574000000001
44824,PIEAMI02,Economic activities - Domestic Producer prices - Mining and quarrying activities,GY,Percentage change on the same period of the previous year,M,Monthly,2019-10,Oct-2019,PC,Percentage,0,Units,,,-17.381220000000003
44825,PIEAMI02,Economic activities - Domestic Producer prices - Mining and quarrying activities,GY,Percentage change on the same period of the previous year,M,Monthly,2019-11,Nov-2019,PC,Percentage,0,Units,,,-13.2432
44826,PIEAMI02,Economic activities - Domestic Producer prices - Mining and quarrying activities,GY,Percentage change on the same period of the previous year,M,Monthly,2019-12,Dec-2019,PC,Percentage,0,Units,,,-0.3956823
44827,PIEAMI02,Economic activities - Domestic Producer prices - Mining and quarrying activities,GY,Percentage change on the same period of the previous year,M,Monthly,2020-01,Jan-2020,PC,Percentage,0,Units,,,-3.703872
44828,PIEAMI02,Economic activities - Domestic Producer prices - Mining and quarrying activities,GY,Percentage change on the same period of the previous year,M,Monthly,2020-02,Feb-2020,PC,Percentage,0,Units,,,-9.676110000000001
44829,PIEAMI02,Economic activities - Domestic Producer prices - Mining and quarrying activities,GY,Percentage change on the same period of the previous year,M,Monthly,2020-03,Mar-2020,PC,Percentage,0,Units,,,-28.12708
44830,PIEAMI02,Economic activities - Domestic Producer prices - Mining and quarrying activities,GY,Percentage change on the same period of the previous year,M,Monthly,2020-04,Apr-2020,PC,Percentage,0,Units,,,-35.8088
44831,PIEAFD02,Economic activities - Domestic Producer prices - Manufacture of food products,GY,Percentage change on the same period of the previous year,M,Monthly,2017-01,Jan-2017,PC,Percentage,0,Units,,,6.314026
44832,PIEAFD02,Economic activities - Domestic Producer prices - Manufacture of food products,GY,Percentage change on the same period of the previous year,M,Monthly,2017-02,Feb-2017,PC,Percentage,0,Units,,,6.995680999999999
44833,PIEAFD02,Economic activities - Domestic Producer prices - Manufacture of food products,GY,Percentage change on the same period of the previous year,M,Monthly,2017-03,Mar-2017,PC,Percentage,0,Units,,,6.579523
44834,PIEAFD02,Economic activities - Domestic Producer prices - Manufacture of food products,GY,Percentage change on the same period of the previous year,M,Monthly,2017-04,Apr-2017,PC,Percentage,0,Units,,,6.528427
44835,PIEAFD02,Economic activities - Domestic Producer prices - Manufacture of food products,GY,Percentage change on the same period of the previous year,M,Monthly,2017-05,May-2017,PC,Percentage,0,Units,,,6.919958
44836,PIEAFD02,Economic activities - Domestic Producer prices - Manufacture of food products,GY,Percentage change on the same period of the previous year,M,Monthly,2017-06,Jun-2017,PC,Percentage,0,Units,,,7.383306
44837,PIEAFD02,Economic activities - Domestic Producer prices - Manufacture of food products,GY,Percentage change on the same period of the previous year,M,Monthly,2017-07,Jul-2017,PC,Percentage,0,Units,,,7.173526
44838,PIEAFD02,Economic activities - Domestic Producer prices - Manufacture of food products,GY,Percentage change on the same period of the previous year,M,Monthly,2017-08,Aug-2017,PC,Percentage,0,Units,,,6.426408
44839,PIEAFD02,Economic activities - Domestic Producer prices - Manufacture of food products,GY,Percentage change on the same period of the previous year,M,Monthly,2017-09,Sep-2017,PC,Percentage,0,Units,,,5.119777
44840,PIEAFD02,Economic activities - Domestic Producer prices - Manufacture of food products,GY,Percentage change on the same period of the previous year,M,Monthly,2017-10,Oct-2017,PC,Percentage,0,Units,,,4.672398
44841,PIEAFD02,Economic activities - Domestic Producer prices - Manufacture of food products,GY,Percentage change on the same period of the previous year,M,Monthly,2017-11,Nov-2017,PC,Percentage,0,Units,,,5.319803
44842,PIEAFD02,Economic activities - Domestic Producer prices - Manufacture of food products,GY,Percentage change on the same period of the previous year,M,Monthly,2017-12,Dec-2017,PC,Percentage,0,Units,,,5.5673010000000005
44843,PIEAFD02,Economic activities - Domestic Producer prices - Manufacture of food products,GY,Percentage change on the same period of the previous year,M,Monthly,2018-01,Jan-2018,PC,Percentage,0,Units,,,5.090047
44844,PIEAFD02,Economic activities - Domestic Producer prices - Manufacture of food products,GY,Percentage change on the same period of the previous year,M,Monthly,2018-02,Feb-2018,PC,Percentage,0,Units,,,4.810094
44845,PIEAFD02,Economic activities - Domestic Producer prices - Manufacture of food products,GY,Percentage change on the same period of the previous year,M,Monthly,2018-03,Mar-2018,PC,Percentage,0,Units,,,4.913683
44846,PIEAFD02,Economic activities - Domestic Producer prices - Manufacture of food products,GY,Percentage change on the same period of the previous year,M,Monthly,2018-04,Apr-2018,PC,Percentage,0,Units,,,4.552596
44847,PIEAFD02,Economic activities - Domestic Producer prices - Manufacture of food products,GY,Percentage change on the same period of the previous year,M,Monthly,2018-05,May-2018,PC,Percentage,0,Units,,,4.664046
44848,PIEAFD02,Economic activities - Domestic Producer prices - Manufacture of food products,GY,Percentage change on the same period of the previous year,M,Monthly,2018-06,Jun-2018,PC,Percentage,0,Units,,,4.1183629999999996
44849,PIEAFD02,Economic activities - Domestic Producer prices - Manufacture of food products,GY,Percentage change on the same period of the previous year,M,Monthly,2018-07,Jul-2018,PC,Percentage,0,Units,,,3.9175980000000004
44850,PIEAFD02,Economic activities - Domestic Producer prices - Manufacture of food products,GY,Percentage change on the same period of the previous year,M,Monthly,2018-08,Aug-2018,PC,Percentage,0,Units,,,4.469037999999999
44851,PIEAFD02,Economic activities - Domestic Producer prices - Manufacture of food products,GY,Percentage change on the same period of the previous year,M,Monthly,2018-09,Sep-2018,PC,Percentage,0,Units,,,4.7917819999999995
44852,PIEAFD02,Economic activities - Domestic Producer prices - Manufacture of food products,GY,Percentage change on the same period of the previous year,M,Monthly,2018-10,Oct-2018,PC,Percentage,0,Units,,,4.729412
44853,PIEAFD02,Economic activities - Domestic Producer prices - Manufacture of food products,GY,Percentage change on the same period of the previous year,M,Monthly,2018-11,Nov-2018,PC,Percentage,0,Units,,,4.798839
44854,PIEAFD02,Economic activities - Domestic Producer prices - Manufacture of food products,GY,Percentage change on the same period of the previous year,M,Monthly,2018-12,Dec-2018,PC,Percentage,0,Units,,,5.930594999999999
44855,PIEAFD02,Economic activities - Domestic Producer prices - Manufacture of food products,GY,Percentage change on the same period of the previous year,M,Monthly,2019-01,Jan-2019,PC,Percentage,0,Units,,,5.166684
44856,PIEAFD02,Economic activities - Domestic Producer prices - Manufacture of food products,GY,Percentage change on the same period of the previous year,M,Monthly,2019-02,Feb-2019,PC,Percentage,0,Units,,,4.825568
44857,PIEAFD02,Economic activities - Domestic Producer prices - Manufacture of food products,GY,Percentage change on the same period of the previous year,M,Monthly,2019-03,Mar-2019,PC,Percentage,0,Units,,,3.744093
44858,PIEAFD02,Economic activities - Domestic Producer prices - Manufacture of food products,GY,Percentage change on the same period of the previous year,M,Monthly,2019-04,Apr-2019,PC,Percentage,0,Units,,,3.745342
44859,PIEAFD02,Economic activities - Domestic Producer prices - Manufacture of food products,GY,Percentage change on the same period of the previous year,M,Monthly,2019-05,May-2019,PC,Percentage,0,Units,,,3.6409519999999995
44860,PIEAFD02,Economic activities - Domestic Producer prices - Manufacture of food products,GY,Percentage change on the same period of the previous year,M,Monthly,2019-06,Jun-2019,PC,Percentage,0,Units,,,4.868505
44861,PIEAFD02,Economic activities - Domestic Producer prices - Manufacture of food products,GY,Percentage change on the same period of the previous year,M,Monthly,2019-07,Jul-2019,PC,Percentage,0,Units,,,6.5858229999999995
44862,PIEAFD02,Economic activities - Domestic Producer prices - Manufacture of food products,GY,Percentage change on the same period of the previous year,M,Monthly,2019-08,Aug-2019,PC,Percentage,0,Units,,,3.9246879999999997
44863,PIEAFD02,Economic activities - Domestic Producer prices - Manufacture of food products,GY,Percentage change on the same period of the previous year,M,Monthly,2019-09,Sep-2019,PC,Percentage,0,Units,,,3.728504
44864,PIEAFD02,Economic activities - Domestic Producer prices - Manufacture of food products,GY,Percentage change on the same period of the previous year,M,Monthly,2019-10,Oct-2019,PC,Percentage,0,Units,,,3.495025
44865,PIEAFD02,Economic activities - Domestic Producer prices - Manufacture of food products,GY,Percentage change on the same period of the previous year,M,Monthly,2019-11,Nov-2019,PC,Percentage,0,Units,,,2.277355
44866,PIEAFD02,Economic activities - Domestic Producer prices - Manufacture of food products,GY,Percentage change on the same period of the previous year,M,Monthly,2019-12,Dec-2019,PC,Percentage,0,Units,,,1.0865719999999999
44867,PIEAFD02,Economic activities - Domestic Producer prices - Manufacture of food products,GY,Percentage change on the same period of the previous year,M,Monthly,2020-01,Jan-2020,PC,Percentage,0,Units,,,0.7727798
