,SUBJECT,Subject,MEASURE,Measure,FREQUENCY,Frequency,TIME,Period,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value
139556,B1GVC,of which: Manufacturing (ISIC Rev.4),VNBQRSA,"National currency, constant prices, national base year, quarterly levels, seasonally adjusted",Q,Quarterly,2020-Q1,Q1-2020,MXN,Mexican Peso,6,Millions,2013,2013,710000.7925
139557,B1GVO_Q,Public admin.; compulsory s.s.; education; human health (ISIC Rev.4),VNBQRSA,"National currency, constant prices, national base year, quarterly levels, seasonally adjusted",Q,Quarterly,2018-Q1,Q1-2018,MXN,Mexican Peso,6,Millions,2013,2013,451783.73600000003
139558,B1GVO_Q,Public admin.; compulsory s.s.; education; human health (ISIC Rev.4),VNBQRSA,"National currency, constant prices, national base year, quarterly levels, seasonally adjusted",Q,Quarterly,2018-Q2,Q2-2018,MXN,Mexican Peso,6,Millions,2013,2013,454685.0495
139559,B1GVO_Q,Public admin.; compulsory s.s.; education; human health (ISIC Rev.4),VNBQRSA,"National currency, constant prices, national base year, quarterly levels, seasonally adjusted",Q,Quarterly,2018-Q3,Q3-2018,MXN,Mexican Peso,6,Millions,2013,2013,450235.093
139560,B1GVO_Q,Public admin.; compulsory s.s.; education; human health (ISIC Rev.4),VNBQRSA,"National currency, constant prices, national base year, quarterly levels, seasonally adjusted",Q,Quarterly,2018-Q4,Q4-2018,MXN,Mexican Peso,6,Millions,2013,2013,447853.58225
139561,B1GVO_Q,Public admin.; compulsory s.s.; education; human health (ISIC Rev.4),VNBQRSA,"National currency, constant prices, national base year, quarterly levels, seasonally adjusted",Q,Quarterly,2019-Q1,Q1-2019,MXN,Mexican Peso,6,Millions,2013,2013,446556.05375
139562,B1GVO_Q,Public admin.; compulsory s.s.; education; human health (ISIC Rev.4),VNBQRSA,"National currency, constant prices, national base year, quarterly levels, seasonally adjusted",Q,Quarterly,2019-Q2,Q2-2019,MXN,Mexican Peso,6,Millions,2013,2013,445152.9605
139563,B1GVO_Q,Public admin.; compulsory s.s.; education; human health (ISIC Rev.4),VNBQRSA,"National currency, constant prices, national base year, quarterly levels, seasonally adjusted",Q,Quarterly,2019-Q3,Q3-2019,MXN,Mexican Peso,6,Millions,2013,2013,443487.76875
139564,B1GVO_Q,Public admin.; compulsory s.s.; education; human health (ISIC Rev.4),VNBQRSA,"National currency, constant prices, national base year, quarterly levels, seasonally adjusted",Q,Quarterly,2019-Q4,Q4-2019,MXN,Mexican Peso,6,Millions,2013,2013,445628.39525
150401,B1_GE,Gross domestic product - expenditure approach,HCPCARSA,"Per Head, US $, current prices, current PPPs, seasonally adjusted",Q,Quarterly,2018-Q1,Q1-2018,USD,US Dollar,0,Units,,,20558.405436
150402,B1_GE,Gross domestic product - expenditure approach,HCPCARSA,"Per Head, US $, current prices, current PPPs, seasonally adjusted",Q,Quarterly,2018-Q2,Q2-2018,USD,US Dollar,0,Units,,,20660.810436
150403,B1_GE,Gross domestic product - expenditure approach,HCPCARSA,"Per Head, US $, current prices, current PPPs, seasonally adjusted",Q,Quarterly,2018-Q3,Q3-2018,USD,US Dollar,0,Units,,,20737.903204
150404,B1_GE,Gross domestic product - expenditure approach,HCPCARSA,"Per Head, US $, current prices, current PPPs, seasonally adjusted",Q,Quarterly,2018-Q4,Q4-2018,USD,US Dollar,0,Units,,,20721.872338999998
150405,B1_GE,Gross domestic product - expenditure approach,HCPCARSA,"Per Head, US $, current prices, current PPPs, seasonally adjusted",Q,Quarterly,2019-Q1,Q1-2019,USD,US Dollar,0,Units,,,20744.191559
150406,B1_GE,Gross domestic product - expenditure approach,HCPCARSA,"Per Head, US $, current prices, current PPPs, seasonally adjusted",Q,Quarterly,2019-Q2,Q2-2019,USD,US Dollar,0,Units,,,20794.644199000002
150407,B1_GE,Gross domestic product - expenditure approach,HCPCARSA,"Per Head, US $, current prices, current PPPs, seasonally adjusted",Q,Quarterly,2019-Q3,Q3-2019,USD,US Dollar,0,Units,,,20787.762043000002
150408,B1_GE,Gross domestic product - expenditure approach,HCPCARSA,"Per Head, US $, current prices, current PPPs, seasonally adjusted",Q,Quarterly,2019-Q4,Q4-2019,USD,US Dollar,0,Units,,,20690.229443
150409,B1_GE,Gross domestic product - expenditure approach,HCPCARSA,"Per Head, US $, current prices, current PPPs, seasonally adjusted",Q,Quarterly,2020-Q1,Q1-2020,USD,US Dollar,0,Units,,,20462.839361000002
150426,B1_GE,Gross domestic product - expenditure approach,HVPVOBARSA,"Per Head, US $, constant prices, fixed PPPs, OECD reference year, seasonally adjusted",Q,Quarterly,2018-Q1,Q1-2018,USD,US Dollar,0,Units,2015,2015,19209.040209
150427,B1_GE,Gross domestic product - expenditure approach,HVPVOBARSA,"Per Head, US $, constant prices, fixed PPPs, OECD reference year, seasonally adjusted",Q,Quarterly,2018-Q2,Q2-2018,USD,US Dollar,0,Units,2015,2015,19150.824887
150428,B1_GE,Gross domestic product - expenditure approach,HVPVOBARSA,"Per Head, US $, constant prices, fixed PPPs, OECD reference year, seasonally adjusted",Q,Quarterly,2018-Q3,Q3-2018,USD,US Dollar,0,Units,2015,2015,19146.409747
150429,B1_GE,Gross domestic product - expenditure approach,HVPVOBARSA,"Per Head, US $, constant prices, fixed PPPs, OECD reference year, seasonally adjusted",Q,Quarterly,2018-Q4,Q4-2018,USD,US Dollar,0,Units,2015,2015,19053.710465
150430,B1_GE,Gross domestic product - expenditure approach,HVPVOBARSA,"Per Head, US $, constant prices, fixed PPPs, OECD reference year, seasonally adjusted",Q,Quarterly,2019-Q1,Q1-2019,USD,US Dollar,0,Units,2015,2015,19039.009847
150431,B1_GE,Gross domestic product - expenditure approach,HVPVOBARSA,"Per Head, US $, constant prices, fixed PPPs, OECD reference year, seasonally adjusted",Q,Quarterly,2019-Q2,Q2-2019,USD,US Dollar,0,Units,2015,2015,18964.668622999998
150432,B1_GE,Gross domestic product - expenditure approach,HVPVOBARSA,"Per Head, US $, constant prices, fixed PPPs, OECD reference year, seasonally adjusted",Q,Quarterly,2019-Q3,Q3-2019,USD,US Dollar,0,Units,2015,2015,18878.921208
150433,B1_GE,Gross domestic product - expenditure approach,HVPVOBARSA,"Per Head, US $, constant prices, fixed PPPs, OECD reference year, seasonally adjusted",Q,Quarterly,2019-Q4,Q4-2019,USD,US Dollar,0,Units,2015,2015,18728.161081000002
150434,B1_GE,Gross domestic product - expenditure approach,HVPVOBARSA,"Per Head, US $, constant prices, fixed PPPs, OECD reference year, seasonally adjusted",Q,Quarterly,2020-Q1,Q1-2020,USD,US Dollar,0,Units,2015,2015,18453.351084
152296,PPPGDP,add. Purchasing power parity of GDP,CD,National currency per US Dollar,Q,Quarterly,2018-Q1,Q1-2018,MXN,Mexican Peso,0,Units,,,9.059481
152297,PPPGDP,add. Purchasing power parity of GDP,CD,National currency per US Dollar,Q,Quarterly,2018-Q2,Q2-2018,MXN,Mexican Peso,0,Units,,,9.07292
152298,PPPGDP,add. Purchasing power parity of GDP,CD,National currency per US Dollar,Q,Quarterly,2018-Q3,Q3-2018,MXN,Mexican Peso,0,Units,,,9.149233
152299,PPPGDP,add. Purchasing power parity of GDP,CD,National currency per US Dollar,Q,Quarterly,2018-Q4,Q4-2018,MXN,Mexican Peso,0,Units,,,9.226367
152300,PPPGDP,add. Purchasing power parity of GDP,CD,National currency per US Dollar,Q,Quarterly,2019-Q1,Q1-2019,MXN,Mexican Peso,0,Units,,,9.262489
152301,PPPGDP,add. Purchasing power parity of GDP,CD,National currency per US Dollar,Q,Quarterly,2019-Q2,Q2-2019,MXN,Mexican Peso,0,Units,,,9.27661
152302,PPPGDP,add. Purchasing power parity of GDP,CD,National currency per US Dollar,Q,Quarterly,2019-Q3,Q3-2019,MXN,Mexican Peso,0,Units,,,9.280316000000001
152303,PPPGDP,add. Purchasing power parity of GDP,CD,National currency per US Dollar,Q,Quarterly,2019-Q4,Q4-2019,MXN,Mexican Peso,0,Units,,,9.292715
152304,PPPGDP,add. Purchasing power parity of GDP,CD,National currency per US Dollar,Q,Quarterly,2020-Q1,Q1-2020,MXN,Mexican Peso,0,Units,,,9.391556
159235,P3_P5,add. Total domestic demand,CAR,"National currency, current prices, annual levels",Q,Quarterly,2018-Q1,Q1-2018,MXN,Mexican Peso,6,Millions,,,22475497.62
159236,P3_P5,add. Total domestic demand,CAR,"National currency, current prices, annual levels",Q,Quarterly,2018-Q2,Q2-2018,MXN,Mexican Peso,6,Millions,,,23341302.49
159237,P3_P5,add. Total domestic demand,CAR,"National currency, current prices, annual levels",Q,Quarterly,2018-Q3,Q3-2018,MXN,Mexican Peso,6,Millions,,,23310619.5
159238,P3_P5,add. Total domestic demand,CAR,"National currency, current prices, annual levels",Q,Quarterly,2018-Q4,Q4-2018,MXN,Mexican Peso,6,Millions,,,24070425.28
159239,P3_P5,add. Total domestic demand,CAR,"National currency, current prices, annual levels",Q,Quarterly,2019-Q1,Q1-2019,MXN,Mexican Peso,6,Millions,,,23389292.61
159240,P3_P5,add. Total domestic demand,CAR,"National currency, current prices, annual levels",Q,Quarterly,2019-Q2,Q2-2019,MXN,Mexican Peso,6,Millions,,,23605798.59
159241,P3_P5,add. Total domestic demand,CAR,"National currency, current prices, annual levels",Q,Quarterly,2019-Q3,Q3-2019,MXN,Mexican Peso,6,Millions,,,23922542.0
159242,P3_P5,add. Total domestic demand,CAR,"National currency, current prices, annual levels",Q,Quarterly,2019-Q4,Q4-2019,MXN,Mexican Peso,6,Millions,,,24471389.9
159243,P3_P5,add. Total domestic demand,CARSA,"National currency, current prices, annual levels, seasonally adjusted",Q,Quarterly,2018-Q1,Q1-2018,MXN,Mexican Peso,6,Millions,,,22954454.98
159244,P3_P5,add. Total domestic demand,CARSA,"National currency, current prices, annual levels, seasonally adjusted",Q,Quarterly,2018-Q2,Q2-2018,MXN,Mexican Peso,6,Millions,,,23311450.23
159245,P3_P5,add. Total domestic demand,CARSA,"National currency, current prices, annual levels, seasonally adjusted",Q,Quarterly,2018-Q3,Q3-2018,MXN,Mexican Peso,6,Millions,,,23458393.83
159246,P3_P5,add. Total domestic demand,CARSA,"National currency, current prices, annual levels, seasonally adjusted",Q,Quarterly,2018-Q4,Q4-2018,MXN,Mexican Peso,6,Millions,,,23526348.18
159247,P3_P5,add. Total domestic demand,CARSA,"National currency, current prices, annual levels, seasonally adjusted",Q,Quarterly,2019-Q1,Q1-2019,MXN,Mexican Peso,6,Millions,,,23600789.15
159248,P3_P5,add. Total domestic demand,CARSA,"National currency, current prices, annual levels, seasonally adjusted",Q,Quarterly,2019-Q2,Q2-2019,MXN,Mexican Peso,6,Millions,,,23843815.47
159249,P3_P5,add. Total domestic demand,CARSA,"National currency, current prices, annual levels, seasonally adjusted",Q,Quarterly,2019-Q3,Q3-2019,MXN,Mexican Peso,6,Millions,,,24062097.08
159250,P3_P5,add. Total domestic demand,CARSA,"National currency, current prices, annual levels, seasonally adjusted",Q,Quarterly,2019-Q4,Q4-2019,MXN,Mexican Peso,6,Millions,,,23941804.57
159251,P3_P5,add. Total domestic demand,VNBAR,"National currency, constant prices, national base year, annual levels",Q,Quarterly,2018-Q1,Q1-2018,MXN,Mexican Peso,6,Millions,2013,2013,18160590.41
159252,P3_P5,add. Total domestic demand,VNBAR,"National currency, constant prices, national base year, annual levels",Q,Quarterly,2018-Q2,Q2-2018,MXN,Mexican Peso,6,Millions,2013,2013,18569305.43
159253,P3_P5,add. Total domestic demand,VNBAR,"National currency, constant prices, national base year, annual levels",Q,Quarterly,2018-Q3,Q3-2018,MXN,Mexican Peso,6,Millions,2013,2013,18522222.28
159254,P3_P5,add. Total domestic demand,VNBAR,"National currency, constant prices, national base year, annual levels",Q,Quarterly,2018-Q4,Q4-2018,MXN,Mexican Peso,6,Millions,2013,2013,18833812.25
159255,P3_P5,add. Total domestic demand,VNBAR,"National currency, constant prices, national base year, annual levels",Q,Quarterly,2019-Q1,Q1-2019,MXN,Mexican Peso,6,Millions,2013,2013,18178644.72
159256,P3_P5,add. Total domestic demand,VNBAR,"National currency, constant prices, national base year, annual levels",Q,Quarterly,2019-Q2,Q2-2019,MXN,Mexican Peso,6,Millions,2013,2013,18158913.52
159257,P3_P5,add. Total domestic demand,VNBAR,"National currency, constant prices, national base year, annual levels",Q,Quarterly,2019-Q3,Q3-2019,MXN,Mexican Peso,6,Millions,2013,2013,18320168.94
159258,P3_P5,add. Total domestic demand,VNBAR,"National currency, constant prices, national base year, annual levels",Q,Quarterly,2019-Q4,Q4-2019,MXN,Mexican Peso,6,Millions,2013,2013,18733736.87
159259,P3_P5,add. Total domestic demand,VNBARSA,"National currency, constant prices, national base year, annual levels, seasonally adjusted",Q,Quarterly,2018-Q1,Q1-2018,MXN,Mexican Peso,6,Millions,2013,2013,18617379.56
159260,P3_P5,add. Total domestic demand,VNBARSA,"National currency, constant prices, national base year, annual levels, seasonally adjusted",Q,Quarterly,2018-Q2,Q2-2018,MXN,Mexican Peso,6,Millions,2013,2013,18564413.24
159261,P3_P5,add. Total domestic demand,VNBARSA,"National currency, constant prices, national base year, annual levels, seasonally adjusted",Q,Quarterly,2018-Q3,Q3-2018,MXN,Mexican Peso,6,Millions,2013,2013,18565444.42
159262,P3_P5,add. Total domestic demand,VNBARSA,"National currency, constant prices, national base year, annual levels, seasonally adjusted",Q,Quarterly,2018-Q4,Q4-2018,MXN,Mexican Peso,6,Millions,2013,2013,18391014.5
159263,P3_P5,add. Total domestic demand,VNBARSA,"National currency, constant prices, national base year, annual levels, seasonally adjusted",Q,Quarterly,2019-Q1,Q1-2019,MXN,Mexican Peso,6,Millions,2013,2013,18408976.08
159264,P3_P5,add. Total domestic demand,VNBARSA,"National currency, constant prices, national base year, annual levels, seasonally adjusted",Q,Quarterly,2019-Q2,Q2-2019,MXN,Mexican Peso,6,Millions,2013,2013,18350972.65
159265,P3_P5,add. Total domestic demand,VNBARSA,"National currency, constant prices, national base year, annual levels, seasonally adjusted",Q,Quarterly,2019-Q3,Q3-2019,MXN,Mexican Peso,6,Millions,2013,2013,18360821.73
159266,P3_P5,add. Total domestic demand,VNBARSA,"National currency, constant prices, national base year, annual levels, seasonally adjusted",Q,Quarterly,2019-Q4,Q4-2019,MXN,Mexican Peso,6,Millions,2013,2013,18313818.52
165160,P51N1113,Machinery and equipment+weapon system,CAR,"National currency, current prices, annual levels",Q,Quarterly,2018-Q1,Q1-2018,MXN,Mexican Peso,6,Millions,,,2093417.6619999998
165161,P51N1113,Machinery and equipment+weapon system,CAR,"National currency, current prices, annual levels",Q,Quarterly,2018-Q2,Q2-2018,MXN,Mexican Peso,6,Millions,,,2358444.502
165162,P51N1113,Machinery and equipment+weapon system,CAR,"National currency, current prices, annual levels",Q,Quarterly,2018-Q3,Q3-2018,MXN,Mexican Peso,6,Millions,,,2351273.861
165163,P51N1113,Machinery and equipment+weapon system,CAR,"National currency, current prices, annual levels",Q,Quarterly,2018-Q4,Q4-2018,MXN,Mexican Peso,6,Millions,,,2356602.816
165164,P51N1113,Machinery and equipment+weapon system,CAR,"National currency, current prices, annual levels",Q,Quarterly,2019-Q1,Q1-2019,MXN,Mexican Peso,6,Millions,,,2124372.069
165165,P51N1113,Machinery and equipment+weapon system,CAR,"National currency, current prices, annual levels",Q,Quarterly,2019-Q2,Q2-2019,MXN,Mexican Peso,6,Millions,,,2137512.195
165166,P51N1113,Machinery and equipment+weapon system,CAR,"National currency, current prices, annual levels",Q,Quarterly,2019-Q3,Q3-2019,MXN,Mexican Peso,6,Millions,,,2221630.219
165167,P51N1113,Machinery and equipment+weapon system,CAR,"National currency, current prices, annual levels",Q,Quarterly,2019-Q4,Q4-2019,MXN,Mexican Peso,6,Millions,,,2223578.518
165168,P51N1113,Machinery and equipment+weapon system,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2018-Q1,Q1-2018,MXN,Mexican Peso,6,Millions,,,523354.4155
165169,P51N1113,Machinery and equipment+weapon system,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2018-Q2,Q2-2018,MXN,Mexican Peso,6,Millions,,,589611.1255
165170,P51N1113,Machinery and equipment+weapon system,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2018-Q3,Q3-2018,MXN,Mexican Peso,6,Millions,,,587818.46525
165171,P51N1113,Machinery and equipment+weapon system,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2018-Q4,Q4-2018,MXN,Mexican Peso,6,Millions,,,589150.704
165172,P51N1113,Machinery and equipment+weapon system,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2019-Q1,Q1-2019,MXN,Mexican Peso,6,Millions,,,531093.01725
165173,P51N1113,Machinery and equipment+weapon system,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2019-Q2,Q2-2019,MXN,Mexican Peso,6,Millions,,,534378.04875
165174,P51N1113,Machinery and equipment+weapon system,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2019-Q3,Q3-2019,MXN,Mexican Peso,6,Millions,,,555407.55475
165175,P51N1113,Machinery and equipment+weapon system,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2019-Q4,Q4-2019,MXN,Mexican Peso,6,Millions,,,555894.6295
165176,P51N1113O,Other machinery and equipment+weapon systems,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2018-Q1,Q1-2018,MXN,Mexican Peso,6,Millions,,,364296.57725
165177,P51N1113O,Other machinery and equipment+weapon systems,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2018-Q2,Q2-2018,MXN,Mexican Peso,6,Millions,,,400331.44875
165178,P51N1113O,Other machinery and equipment+weapon systems,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2018-Q3,Q3-2018,MXN,Mexican Peso,6,Millions,,,403368.09725
165179,P51N1113O,Other machinery and equipment+weapon systems,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2018-Q4,Q4-2018,MXN,Mexican Peso,6,Millions,,,409871.06675
165180,P51N1113O,Other machinery and equipment+weapon systems,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2019-Q1,Q1-2019,MXN,Mexican Peso,6,Millions,,,361743.8825
165181,P51N1113O,Other machinery and equipment+weapon systems,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2019-Q2,Q2-2019,MXN,Mexican Peso,6,Millions,,,342107.87200000003
165182,P51N1113O,Other machinery and equipment+weapon systems,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2019-Q3,Q3-2019,MXN,Mexican Peso,6,Millions,,,365718.98625
165183,P51N1113O,Other machinery and equipment+weapon systems,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2019-Q4,Q4-2019,MXN,Mexican Peso,6,Millions,,,377297.73825
165184,P51N1113,Machinery and equipment+weapon system,VNBAR,"National currency, constant prices, national base year, annual levels",Q,Quarterly,2018-Q1,Q1-2018,MXN,Mexican Peso,6,Millions,,,1527298.979
165185,P51N1113,Machinery and equipment+weapon system,VNBAR,"National currency, constant prices, national base year, annual levels",Q,Quarterly,2018-Q2,Q2-2018,MXN,Mexican Peso,6,Millions,,,1677737.507
165186,P51N1113,Machinery and equipment+weapon system,VNBAR,"National currency, constant prices, national base year, annual levels",Q,Quarterly,2018-Q3,Q3-2018,MXN,Mexican Peso,6,Millions,,,1692504.543
